,Name,Wins,Losses,Draws,Height,Weight,Reach,Stance,Age,SLpM,StrAcc,SApM,StrDef,TDAvg,TDAcc,TDDef,SubAvg
905,Chad Hanekom,9,3,0,193.0,185,74,1,36,0.73,47,1.47,33,0.00,0,71,1.0
906,Kay Hansen,7,6,0,157.5,115,63,1,26,3.01,50,3.19,51,1.83,22,37,0.8
907,Nasrat Haqparast,18,6,0,177.8,155,72,2,30,6.36,45,6.00,63,0.34,20,86,0.0
908,Shin Haraguchi,8,2,0,165.1,145,68,3,27,2.02,63,1.84,43,12.32,51,0,0.0
909,Antoni Hardonk,8,6,0,193.0,245,78,1,50,3.40,61,3.07,46,0.00,0,40,0.9
910,George Hardwick,12,2,0,177.8,155,72,1,29,3.60,38,4.60,71,0.00,0,83,0.0
911,Harry Hardwick,13,5,1,172.7,145,71,3,31,5.47,42,8.54,44,0.00,0,0,0.0
912,Dan Hardy,25,10,0,182.9,170,74,1,44,2.46,35,3.44,51,0.73,35,35,0.4
913,Veronica Hardy,10,5,1,162.6,125,64,2,30,3.06,45,3.24,50,0.82,41,51,0.3
914,Greg Hardy,7,5,0,195.6,265,80,1,38,4.79,50,3.31,55,0.20,33,64,0.0
915,Josiah Harrell,11,1,0,170.2,170,68,2,27,2.32,50,10.94,29,0.00,0,0,0.0
916,Gerald Harris,23,5,0,180.3,185,77,2,46,1.41,29,1.58,62,2.96,54,72,0.0
917,Phil Harris,22,12,0,162.6,125,65,1,42,2.34,26,3.16,68,1.76,21,60,0.0
918,Walt Harris,13,10,0,195.6,250,77,2,43,3.05,39,3.33,54,0.29,28,70,0.1
919,Carlston Harris,19,8,0,182.9,170,76,1,39,3.34,42,3.50,51,1.13,20,55,0.5
920,RJ Harris,6,0,0,190.5,258,78,1,27,9.00,57,6.60,56,0.00,0,0,0.0
921,Kayla Harrison,19,1,0,172.7,135,66,2,36,4.29,62,1.10,66,2.84,37,100,0.9
922,Joey Hart,6,2,0,190.5,170,79,1,29,4.53,34,4.53,45,0.00,0,40,0.0
923,Dale Hartt,6,3,0,177.8,155,69,1,47,1.14,35,1.55,66,1.22,100,25,2.5
924,Clay Harvison,13,6,0,185.4,170,74,1,45,3.29,48,3.91,58,0.66,100,68,1.3
925,Farman Hasanov,6,0,0,180.3,170,74,1,31,1.40,51,1.00,70,17.00,62,0,0.0
926,Ahmad Hassanzada,11,3,0,185.4,155,75,1,29,3.16,39,4.42,38,2.43,19,0,1.2
927,John Hathaway,17,2,0,185.4,170,75,1,39,3.40,40,1.80,62,2.61,43,60,0.9
928,Phil Hawes,12,6,0,182.9,185,77,1,37,5.33,59,3.72,55,2.11,34,90,0.2
929,Dustin Hazelett,12,7,0,185.4,170,76,1,40,2.24,40,3.51,46,0.55,50,25,4.1
930,James Head,9,4,0,185.4,170,73,1,42,2.75,48,3.11,49,0.41,100,66,0.8
931,Pat Healy,34,23,0,182.9,155,72,1,43,2.57,36,2.57,50,3.08,37,55,1.1
932,David Heath,18,7,0,180.3,205,72,1,50,1.48,30,5.16,49,0.33,50,57,1.0
933,Jake Hecht,11,4,0,182.9,170,73,1,42,3.26,47,2.76,56,2.04,37,40,0.0
934,Donavon Hedrick,6,1,0,180.3,185,76,1,29,2.70,47,1.77,61,3.12,33,42,0.0
935,Nick Hein,14,5,0,167.6,155,66,2,42,2.65,35,3.61,59,0.86,33,83,0.0
936,Ian Heinisch,14,5,0,180.3,185,72,1,37,3.25,50,2.98,59,1.02,17,59,0.7
937,Marcin Held,23,7,0,175.3,155,71,1,34,1.41,34,2.02,47,2.46,46,37,1.3
938,Dan Henderson,32,15,0,180.3,185,74,1,55,2.44,47,2.70,51,1.52,52,57,0.3
939,Benson Henderson,24,7,0,175.3,170,70,2,42,2.93,45,1.79,63,2.40,45,63,0.8
940,Johny Hendricks,18,8,0,175.3,185,69,2,42,3.49,45,3.99,53,3.83,46,63,0.3
941,Luis Henrique,10,5,0,188.0,243,74,1,32,1.81,43,2.22,47,3.09,36,50,1.0
942,Paulo Henrique,12,2,0,170.2,125,69,3,24,0.93,32,1.87,61,0.00,0,50,0.0
943,Danny Henry,12,4,0,182.9,145,73,1,38,5.20,51,4.16,45,0.74,33,50,2.2
944,Victor Henry,25,7,0,170.2,135,68,3,39,7.17,53,5.19,48,1.04,42,81,0.3
945,Jai Herbert,14,6,1,185.4,155,77,1,38,3.19,41,3.34,52,0.42,21,66,0.0
946,Ed Herman,27,16,0,185.4,205,77,1,45,3.31,48,3.71,42,1.96,47,59,1.0
947,Dave Herman,22,6,0,193.0,242,77,1,41,4.98,60,3.78,48,1.49,100,58,0.0
948,Jack Hermansson,24,10,0,185.4,170,77,1,38,5.15,45,3.72,56,1.48,29,80,0.4
949,Alexander Hernandez,18,9,0,175.3,155,72,1,33,4.23,40,4.45,59,1.05,35,68,0.1
950,Anthony Hernandez,15,3,0,182.9,185,75,1,32,4.57,60,3.10,51,5.88,48,68,1.6
951,Nohelin Hernandez,9,4,0,177.8,135,71,1,32,1.32,34,2.63,52,0.71,50,37,0.0
952,Carlos Hernandez,10,5,0,172.7,125,67,1,32,3.83,45,3.50,50,1.56,21,65,0.2
953,Leslie Hernandez,4,2,0,160.0,115,64,1,28,3.60,58,2.53,55,0.00,0,54,0.0
954,Geane Herrera,9,3,0,165.1,125,66,1,36,1.51,31,5.07,52,0.83,37,38,0.6
955,Alvaro Herrera Mendoza,9,6,0,182.9,155,74,1,36,1.89,38,3.40,55,0.00,0,33,1.1
956,Felice Herrig,14,10,0,162.6,115,65,1,41,3.84,37,5.19,48,1.08,28,75,0.8
957,Heath Herring,28,16,0,193.0,250,78,1,48,2.37,50,1.77,54,1.22,50,32,0.7
958,Clint Hester,11,6,0,188.0,205,77,1,39,3.36,42,3.44,56,1.02,35,60,0.0
959,Jimy Hettes,11,3,0,175.3,145,71,2,39,3.47,57,3.50,57,5.20,44,61,1.4
960,Marcus Hicks,10,4,0,167.6,155,64,2,50,1.42,43,3.06,61,2.70,53,25,4.0
961,Jay Hieron,23,7,0,182.9,170,75,1,50,1.66,32,1.89,61,4.05,60,66,1.0
962,Brady Hiestand,9,2,0,172.7,135,71,1,27,2.70,50,3.75,51,4.80,46,42,1.1
963,Jason High,21,6,0,172.7,155,73,2,44,1.28,42,1.56,48,2.36,63,37,2.8
964,Corey Hill,6,9,0,193.0,155,80,1,47,3.57,46,1.61,70,3.02,80,100,0.0
965,Angela Hill,19,16,0,160.0,115,64,1,41,5.46,50,5.00,60,0.76,30,72,0.2
966,Jamahal Hill,12,4,0,193.0,205,79,2,35,6.19,51,4.03,44,0.00,0,73,0.0
967,Kailan Hill,4,1,0,185.4,185,77,2,31,2.60,53,4.80,37,3.00,42,0,0.0
968,Alvin Hines,7,2,0,188.0,265,74,1,34,5.58,32,7.62,38,0.90,10,0,0.0
969,Hatsu Hioki,29,10,2,180.3,145,73,1,43,2.42,42,2.12,65,2.55,56,54,0.6
970,Kuniyoshi Hironaka,23,9,0,177.8,168,70,1,50,1.98,40,3.01,54,1.91,30,25,0.6
971,Mizuto Hirota,18,10,2,170.2,155,67,1,45,3.36,40,3.50,54,1.36,50,58,0.1
972,An Tuan Ho,6,2,0,167.6,125,66,3,25,1.95,35,2.81,55,1.72,25,16,0.0
973,Matt Hobar,9,3,0,177.8,135,70,2,39,3.23,42,4.27,52,3.66,44,50,0.0
974,Chris Hofmann,9,2,0,182.9,170,72,1,36,4.78,45,4.63,35,3.42,42,0,0.0
975,Josh Hokit,10,0,0,185.4,235,73,1,28,9.29,64,5.28,48,3.73,47,77,0.4
976,Andrew Holbrook,12,3,0,180.3,155,70,2,40,2.20,49,3.00,54,0.85,18,10,2.1
977,Kevin Holland,29,15,0,190.5,170,81,1,33,4.24,49,3.21,50,0.79,36,57,0.6
978,Max Holloway,28,9,0,180.3,155,69,1,34,6.92,48,4.60,58,0.22,53,81,0.3
979,Holly Holm,15,7,0,172.7,135,69,2,44,3.13,40,2.92,55,0.87,30,76,0.1
980,Joseph Holmes,8,4,0,193.0,185,80,1,31,2.88,53,3.08,54,1.49,40,50,0.8
981,Brandon Holmes,5,1,0,188.0,185,74,1,29,4.72,45,8.76,50,0.00,0,50,0.0
982,Kurt Holobaugh,22,10,0,180.3,155,70,1,39,4.58,44,4.24,49,0.65,33,38,0.8
983,Paddy Holohan,12,2,1,177.8,125,69,1,38,2.13,46,2.81,46,2.88,47,71,1.3
984,Scott Holtzman,14,6,0,175.3,155,69,1,42,4.32,47,3.66,55,1.88,56,67,0.2
985,Sabah Homasi,11,8,0,182.9,170,72,1,37,4.98,48,6.91,47,2.80,50,66,0.0
986,Mark Hominick,20,12,0,172.7,145,68,1,44,4.08,42,4.18,69,0.25,66,71,0.9
987,Barb Honchak,10,4,0,162.6,125,65,1,46,4.04,30,4.67,66,0.00,0,0,1.3
988,Chris Honeycutt,9,1,0,177.8,170,73,3,38,2.99,44,1.41,66,3.40,45,75,0.0
989,JunYoung Hong,13,8,1,175.3,145,69,1,35,2.10,39,2.30,48,0.00,0,35,0.0
990,SeongChan Hong,9,2,0,170.2,155,69,1,36,6.57,55,8.76,47,0.00,0,0,0.0
991,Lorenzo Hood,14,5,0,190.5,265,80,2,37,2.64,61,4.66,11,0.00,0,100,0.0
992,Dan Hooker,24,14,0,182.9,155,75,3,36,4.82,48,4.94,49,0.68,33,77,0.6
993,Chase Hooper,17,5,1,185.4,155,74,2,26,4.44,49,2.97,39,2.50,32,55,2.2
994,Dakota Hope,11,2,0,167.6,155,68,3,29,7.07,41,7.00,33,1.00,33,100,0.0
995,Darrell Horcher,13,4,0,177.8,155,70,2,39,2.05,44,4.21,39,0.35,50,47,0.7
996,Yoshinori Horie,8,2,0,172.7,145,70,1,31,2.76,49,5.65,48,0.00,0,0,0.0
997,Kyoji Horiguchi,36,6,0,162.6,125,63,1,35,3.64,47,2.08,64,1.67,40,61,0.1
998,Yuma Horiuchi,9,5,0,167.6,125,67,3,28,3.73,30,5.00,35,2.00,16,0,2.0
999,Jeremy Horn,91,22,5,185.4,185,74,1,50,1.19,39,1.99,55,1.83,38,29,1.1
1000,Chris Horodecki,21,7,1,175.3,155,69,1,38,4.59,41,3.16,65,1.52,55,37,0.9
1001,Jamey-Lyn Horth,9,3,0,170.2,125,66,1,36,3.80,47,2.64,63,0.98,42,80,0.2
1002,Jeff Hougland,10,6,0,170.2,135,68,1,47,1.86,48,3.46,47,0.86,18,0,1.1
1003,John Howard,24,13,0,170.2,170,72,1,43,2.15,50,3.08,51,2.70,49,53,0.4
1004,Hu Yaozong,3,3,0,190.5,185,72,1,31,3.35,48,5.09,35,0.00,0,33,0.4
1005,Carlos Huachin,10,5,1,162.6,135,67,2,30,2.10,21,4.80,50,0.00,0,66,0.0
1006,Brady Huang,11,2,0,175.3,135,69,1,33,4.62,37,10.77,30,0.00,0,0,0.0
1007,Huang Feier,14,8,0,165.1,115,65,1,32,0.00,0,0.00,0,0.00,0,0,0.0
1008,Austin Hubbard,17,10,0,177.8,155,71,1,34,3.97,42,4.10,55,1.63,28,68,0.1
1009,Collin Huckbody,8,2,0,190.5,185,76,1,31,2.05,60,2.73,42,10.23,100,0,20.4
1010,Roger Huerta,23,9,1,175.3,155,70,1,43,3.64,36,2.33,56,2.13,46,52,0.5
1011,Matt Hughes,45,9,0,175.3,170,73,3,52,2.14,53,1.36,53,2.95,50,35,1.2
1012,Jeff Hughes,10,4,0,188.0,250,77,1,38,3.95,51,3.67,60,0.71,50,45,0.0
1013,Sam Hughes,11,7,0,165.1,115,64,1,34,4.41,47,4.69,58,1.12,29,63,0.2
1014,Victor Hugo,25,5,0,170.2,135,71,1,33,3.27,44,2.95,56,0.81,33,73,1.2
1015,Harry Hunsucker,7,6,0,188.0,205,75,1,37,3.54,52,6.53,42,0.00,0,0,2.0
1016,Mark Hunt,13,14,1,177.8,265,72,1,52,2.81,43,2.90,51,0.51,55,64,0.2
1017,Abdul Hussein,16,2,0,170.2,135,67,1,28,4.96,65,3.35,45,1.14,50,66,3.4
1018,In Su Hwang,8,2,0,180.3,185,74,1,32,2.47,46,6.20,44,0.00,0,50,0.0
1019,Al Iaquinta,14,7,1,177.8,155,70,1,39,4.06,40,4.53,61,0.63,18,74,0.2
1020,Khadis Ibragimov,8,4,0,190.5,205,78,1,31,3.55,49,4.26,47,0.97,30,80,0.3
1021,Alibi Idiris,11,1,0,167.6,125,68,1,31,2.51,44,2.64,60,3.25,31,66,0.0
1022,Dan Ige,19,11,0,170.2,135,71,1,34,3.60,45,3.56,56,0.93,26,56,0.2
1023,Zelim Imadaev,8,3,0,182.9,170,76,1,31,2.91,36,4.35,43,0.38,50,60,0.0
1024,Nassourdine Imavov,17,4,0,190.5,185,75,1,30,4.28,54,3.17,58,0.74,32,81,1.0
1025,Michael Imperato,12,7,0,170.2,135,66,3,36,1.93,48,2.67,60,1.00,12,0,1.0
1026,Rui Imura,12,5,0,177.8,135,69,2,27,1.65,33,4.19,33,1.65,20,0,0.0
1027,Naoki Inoue,11,1,0,175.3,125,71,1,29,3.67,35,3.37,60,0.00,0,60,2.5
1028,James Irvin,17,10,0,188.0,205,75,1,47,2.03,48,3.86,35,0.00,0,36,0.5
1029,Issa Isakov,10,3,0,175.3,155,70,1,36,1.93,36,5.78,40,0.00,0,0,0.0
1030,Teruto Ishihara,10,7,2,170.2,135,69,2,35,3.26,44,3.63,53,0.50,16,30,0.0
1031,Damir Ismagulov,24,3,0,177.8,155,74,1,35,3.36,42,2.44,61,1.00,28,70,0.0
1032,Leandro Issa,13,6,0,170.2,135,69,1,42,2.08,37,3.17,58,2.38,22,50,1.2
1033,Kuya Ito,17,9,1,165.1,135,66,1,29,3.40,39,3.13,55,0.00,0,62,1.0
1034,Blagoy Ivanov,19,6,0,180.3,250,73,2,39,3.25,40,4.20,53,0.69,40,61,0.1
1035,Anthony Ivy,8,4,0,188.0,185,74,1,36,2.50,42,4.57,51,4.69,20,100,0.0
1036,Taiga Iwasaki,9,2,0,185.4,185,73,1,29,1.99,33,7.08,32,0.00,0,0,0.0
1037,Saygid Izagakhmaev,22,4,0,182.9,170,74,1,31,1.77,45,1.77,60,3.00,35,66,1.5
1038,Yves Jabouin,20,11,0,170.2,135,68,1,47,3.06,41,2.93,62,1.94,60,82,0.1
1039,Quinton Jackson,37,12,0,185.4,205,73,1,48,3.25,54,2.51,55,1.52,56,73,0.1
1040,Damon Jackson,23,8,1,180.3,155,71,3,37,2.96,42,3.47,49,2.30,32,37,1.2
1041,Mike Jackson,1,2,0,188.0,170,74,1,41,4.49,57,3.73,62,0.71,33,88,0.0
1042,Jason Jackson,7,2,0,185.4,170,78,1,35,2.24,48,1.31,56,0.00,0,0,0.0
1043,Montel Jackson,15,4,0,177.8,135,75,2,34,3.02,52,1.40,60,2.71,63,67,0.3
1044,Richard Jacobi,6,1,1,193.0,260,75,1,32,0.88,44,3.94,51,3.28,100,100,0.0
1045,Dustin Jacoby,22,10,1,190.5,205,76,1,38,5.31,47,4.02,57,0.30,25,62,0.0
1046,Virna Jandiroba,23,4,0,160.0,115,64,1,38,2.27,41,2.86,55,3.13,39,72,1.4
1047,Ryan Janes,10,3,0,190.5,185,76,1,44,7.69,48,5.53,59,0.35,100,58,0.0
1048,YunSeong Jang,7,2,0,182.9,170,72,1,23,2.53,41,4.13,51,2.00,50,90,0.0
1049,Milos Janicic,19,3,0,180.3,155,71,1,29,0.00,0,0.00,0,0.00,0,0,0.0
1050,Dave Jansen,20,4,0,175.3,155,73,1,46,2.94,33,3.67,58,2.79,28,38,0.9
1051,Keith Jardine,17,11,2,188.0,185,76,1,50,3.25,36,2.98,59,1.18,45,62,0.7
1052,Rony Jason,14,7,0,170.2,145,73,1,42,2.04,44,3.14,53,0.59,30,36,0.8
1053,Jasmine Jasudavicius,15,4,0,170.2,125,68,1,37,3.47,44,3.46,51,2.63,46,75,0.5
1054,Yazmin Jauregui,11,2,0,160.0,115,64,1,27,6.64,39,5.25,54,0.00,0,100,0.0
1055,Justin Jaynes,16,8,0,170.2,145,68,1,36,3.34,44,5.33,62,0.75,40,20,1.1
1056,Joanna Jedrzejczyk,16,5,0,167.6,115,65,1,38,6.28,48,3.25,62,0.27,62,80,0.1
1057,Aaron Jeffery,10,3,0,188.0,185,73,1,33,3.10,45,4.46,34,0.00,0,50,0.0
1058,Brandon Jenkins,15,9,0,182.9,155,71,3,34,2.93,41,8.05,33,0.00,0,27,0.0
1059,Jack Jenkins,14,4,0,170.2,145,68,3,32,4.48,61,2.95,59,1.98,60,71,0.2
1060,Ryan Jensen,21,8,0,185.4,185,76,1,48,2.84,39,2.99,59,1.55,50,31,1.9
1061,Baergeng Jieleyisi,18,7,0,175.3,145,71,1,30,1.61,35,2.62,52,1.73,38,78,0.2
1062,Ramiro Jimenez,11,0,0,175.3,145,73,2,27,14.22,65,2.43,82,5.20,100,100,0.0
1063,Ryan Jimmo,19,5,0,185.4,205,73,1,44,3.12,66,2.77,46,0.45,28,87,0.0
1064,Jinensibieke Asikeerbai,36,11,0,167.6,155,69,1,38,2.00,50,10.00,0,0.00,0,0,0.0
1065,Jiniushiyue,17,4,0,172.7,125,68,2,25,2.70,44,2.53,48,2.26,53,50,0.0
1066,Sung Bin Jo,9,1,0,182.9,145,72,1,34,1.40,33,2.67,51,1.00,33,83,1.0
1067,Carls John De Tomas,6,2,0,165.1,125,71,2,29,1.74,37,3.93,44,1.37,33,66,0.0
1068,Brett Johns,17,2,0,170.2,135,71,1,34,2.86,49,3.84,53,4.92,49,58,1.0
1069,Miles Johns,15,5,0,170.2,135,68,1,32,3.36,44,2.99,65,1.22,26,77,0.0
1070,Anthony Johnson,22,6,0,188.0,205,78,1,42,3.25,47,1.83,60,2.43,57,77,0.6
1071,DaMarques Johnson,15,15,0,185.4,170,75,1,44,2.11,37,3.75,51,1.18,55,19,0.7
1072,Tony Johnson,7,2,0,188.0,205,76,1,43,4.00,92,3.67,22,0.00,0,90,0.0
1073,Lavar Johnson,18,10,0,193.0,240,82,1,49,5.39,55,2.54,55,0.61,66,54,0.6
1074,Demetrious Johnson,27,3,1,160.0,125,66,1,39,3.43,54,1.66,67,3.35,56,65,0.5
1075,Michael Johnson,25,20,0,177.8,155,73,2,40,4.27,39,3.78,58,0.57,38,81,0.0
1076,Kajan Johnson,23,13,1,180.3,155,75,1,42,2.47,42,1.59,64,1.54,37,62,0.2
1077,Timothy Johnson,12,4,0,190.5,265,77,2,41,3.43,45,3.08,44,1.09,24,69,0.0
1078,Jordan Johnson,10,0,0,188.0,205,79,1,37,3.45,47,2.64,53,3.25,42,100,1.2
1079,Taylor Johnson,5,1,0,182.9,185,74,3,35,5.09,60,1.13,33,8.49,100,100,0.0
1080,Chad Johnson,6,2,0,188.0,230,80,1,40,5.92,68,7.80,40,0.00,0,0,0.0
1081,Jose Johnson,16,10,0,182.9,125,71,1,31,2.27,57,1.61,53,0.69,60,41,0.7
1082,Charles Johnson,19,9,0,175.3,125,70,3,35,4.54,49,3.88,55,0.47,16,66,0.4
1083,Donte Johnson,8,0,0,172.7,185,74,2,27,3.11,48,2.00,61,2.00,100,75,0.7
1084,Ben Johnston,5,2,0,193.0,185,76,1,35,1.01,75,1.01,29,2.54,100,100,0.0
1085,Liana Jojua,8,5,0,162.6,125,62,1,31,2.42,30,5.32,54,1.71,66,50,1.3
1086,Daniel Jolly,5,3,0,185.4,205,75,1,41,1.32,46,3.39,44,2.83,33,50,0.0
1087,Jon Jones,28,1,0,193.0,248,84,1,39,4.38,58,2.24,64,1.89,45,95,0.5
1088,Jamelle Jones,7,5,0,182.9,205,75,1,38,1.78,80,3.11,65,0.00,0,0,0.0
1089,Trevin Jones,13,10,0,170.2,135,70,2,35,2.13,37,4.29,39,0.62,15,60,0.2
1090,Mason Jones,18,2,0,177.8,155,74,1,31,5.98,42,4.45,50,3.48,55,73,0.2
1091,Jacobi Jones,6,2,0,175.3,155,72,1,30,5.87,46,7.60,48,0.00,0,33,0.0
1092,Jocelyn Jones-Lybarger,6,4,0,170.2,115,64,1,40,2.96,31,4.83,56,0.34,25,81,0.0
1093,Shawn Jordan,19,8,0,182.9,260,75,2,41,2.87,50,3.30,47,1.97,38,76,0.1
1094,Ivan Jorge,27,7,0,175.3,155,73,1,45,3.41,49,2.91,59,1.56,16,75,0.6
1095,Scott Jorgensen,15,12,0,165.1,135,66,1,43,3.37,40,3.41,65,2.61,45,59,0.7
1096,Krzysztof Jotko,24,6,0,185.4,185,77,2,36,2.98,42,2.23,57,1.33,39,82,0.1
1097,Alan Jouban,17,7,0,182.9,170,73,2,44,5.67,50,3.77,60,0.51,44,58,0.3
1098,Charles Jourdain,18,8,1,175.3,135,69,3,30,5.36,49,4.11,56,0.38,21,46,0.6
1099,Louis Jourdain,9,3,0,175.3,135,69,1,29,7.32,49,2.44,54,0.00,0,66,1.4
1100,Kevin Jousset,10,4,0,188.0,170,75,1,33,6.61,51,6.49,50,0.69,40,100,0.3
1101,Dustin Joynson,5,0,0,198.1,244,78,1,40,3.28,53,5.63,47,0.00,0,0,0.0
1102,Ernie Juarez,8,1,0,172.7,145,70,3,28,4.21,51,6.23,55,0.00,0,25,0.0
1103,Anshul Jubli,7,2,0,182.9,155,69,3,31,6.42,46,5.72,50,0.81,18,63,0.4
1104,Carli Judice,6,2,0,170.2,115,68,2,27,9.32,50,6.62,57,0.52,25,80,0.0
1105,Luke Jumeau,13,5,0,180.3,170,72,1,38,2.93,43,3.17,58,0.25,100,86,0.0
1106,Chan Sung Jung,17,8,0,170.2,145,72,1,39,3.93,41,4.52,52,0.70,44,72,0.6
1107,Da Woon Jung,15,6,1,193.0,205,78,1,32,3.24,40,4.23,49,1.59,47,75,0.2
1108,Myles Jury,17,4,0,177.8,145,73,1,37,2.94,42,2.16,66,2.16,55,50,0.3
1109,Cristiane Justino,21,2,0,172.7,145,68,1,41,7.28,52,2.25,64,0.66,55,94,0.4
1110,Oron Kahlon,16,1,0,172.7,135,70,1,41,0.85,37,4.93,36,0.00,0,40,0.0
1111,Kaiwen,15,7,0,172.7,145,71,3,30,3.73,42,4.72,54,1.41,26,92,0.0
1112,Saidyokub Kakhramonov,10,3,0,172.7,135,69,1,30,2.05,51,0.88,58,6.63,48,83,1.9
1113,Kai Kamaka III,18,8,1,170.2,145,69,1,31,5.49,59,6.03,55,1.45,53,55,0.2
1114,Shuya Kamikubo,13,2,1,165.1,135,68,3,33,3.83,54,4.90,47,1.50,15,0,0.5
1115,Daichi Kamiya,6,1,0,172.7,155,68,2,27,1.69,53,4.50,35,5.07,27,100,0.0
1116,Martin Kampmann,20,7,0,182.9,170,72,1,44,3.22,42,3.28,62,1.86,41,78,2.0
1117,Koya Kanda,12,5,0,175.3,145,75,2,30,3.63,41,2.90,53,2.00,18,100,0.0
1118,Bharat Kandare,5,3,0,170.2,135,72,1,39,0.70,10,1.88,72,0.00,0,0,0.0
1119,Masanori Kanehara,26,12,5,170.2,135,67,1,43,1.88,49,1.63,62,1.44,50,63,0.9
1120,Denis Kang,35,16,2,180.3,185,77,1,48,2.27,35,1.65,67,2.51,65,38,1.2
1121,Kyung Ho Kang,19,11,0,175.3,135,73,1,38,3.13,47,3.32,54,1.97,50,68,0.8
1122,Manel Kape,23,7,0,165.1,125,68,2,32,4.68,55,3.88,57,0.36,30,78,0.2
1123,Kai Kara-France,25,12,0,162.6,125,69,1,33,4.46,40,3.24,64,0.56,30,83,0.0
1124,Alex Karalexis,10,6,0,172.7,155,66,1,48,2.57,42,2.39,54,2.70,45,86,0.9
1125,Ernesta Kareckaite,6,2,1,175.3,125,71,1,28,7.28,42,6.47,49,0.75,60,81,0.0
1126,Impa Kasanganay,9,2,0,180.3,170,75,1,32,4.96,48,3.66,58,1.75,58,66,0.2
1127,Jinnosuke Kashimura,4,2,0,170.2,155,71,2,24,0.21,50,7.37,25,3.16,100,0,6.3
1128,Nadia Kassem,5,2,0,165.1,125,66,2,30,3.13,41,4.48,48,0.46,33,40,2.8
1129,Brad Katona,16,5,0,167.6,135,64,1,34,4.81,52,4.75,50,1.86,34,61,0.0
1130,Calvin Kattar,23,10,0,180.3,145,72,1,38,4.41,37,6.55,54,0.34,29,77,0.1
1131,Sarah Kaufman,18,4,0,165.1,135,66,1,40,6.65,46,4.00,62,0.38,57,81,0.0
1132,Lone'er Kavanagh,10,2,0,167.6,125,67,1,27,4.13,50,3.94,53,1.12,46,82,0.4
1133,Canaan Kawaihae,6,2,0,182.9,145,71,2,28,2.83,51,4.59,36,0.00,0,100,0.0
1134,Tatsuya Kawajiri,36,11,2,170.2,145,69,1,48,2.04,44,2.01,50,3.63,48,63,1.1
1135,Masuto Kawana,10,4,0,167.6,145,69,1,31,2.54,41,3.79,41,11.67,55,100,0.0
1136,Toshiomi Kazama,11,5,0,170.2,135,69,1,29,1.49,53,4.56,38,1.94,16,66,1.0
1137,Losene Keita,16,2,0,170.2,145,72,1,28,3.47,43,4.47,62,0.00,0,100,0.0
1138,Chris Kelades,9,3,0,170.2,125,68,1,45,2.40,43,2.64,48,1.04,18,53,0.3
1139,Brian Kelleher,24,16,0,167.6,135,66,3,39,3.31,41,4.59,54,1.68,41,60,0.7
1140,Tony Kelley,8,3,0,175.3,135,70,3,39,5.55,47,4.85,45,0.00,0,52,1.4
1141,Paul Kelly,14,5,0,175.3,155,70,1,41,3.22,37,2.61,59,1.34,60,30,1.5
1142,Daniel Kelly,13,4,0,182.9,185,70,2,48,3.62,38,4.64,61,1.86,34,78,0.3
1143,Tim Kennedy,18,6,0,180.3,185,74,1,46,2.78,47,1.84,62,2.58,35,70,0.7
1144,Jeremy Kennedy,11,1,0,180.3,145,71,1,33,2.22,46,2.58,47,5.73,52,66,0.0
1145,Casey Kenney,16,4,1,170.2,135,68,2,35,4.85,42,4.67,58,1.09,35,61,0.4
1146,Maimaitituoheti Keremuaili,26,11,0,167.6,135,66,1,35,1.47,52,1.67,37,1.00,33,84,0.0
1147,Will Kerr,9,3,0,177.8,155,69,1,43,1.91,42,6.22,33,0.00,0,0,14.3
1148,Rustam Khabilov,24,4,0,172.7,155,73,1,39,1.98,34,2.16,65,3.95,41,61,0.1
1149,Sergey Khandozhko,28,6,1,185.4,170,74,1,34,3.41,41,2.37,60,0.76,28,61,0.0
1150,Alfred Khashakyan,8,3,0,172.7,135,70,1,38,6.14,42,6.38,40,3.54,25,0,0.0
1151,Aziz Khaydarov,21,7,0,180.3,155,72,1,32,2.60,61,2.80,61,0.00,0,85,0.0
1152,Mansher Khera,10,0,0,177.8,155,68,1,34,2.80,38,2.60,38,2.00,14,100,0.0
1153,Aliaskhab Khizriev,14,0,0,175.3,185,74,2,35,6.01,64,4.38,61,5.64,60,100,3.8
1154,WonBin Ki,18,9,0,180.3,155,73,1,35,6.73,50,4.21,55,0.73,20,50,0.0
1155,Pannie Kianzad,17,9,0,170.2,135,66,1,34,4.88,49,4.09,51,0.41,33,65,0.1
1156,Katsunori Kikuno,24,8,2,172.7,145,66,1,44,2.64,40,2.47,61,1.88,75,76,0.8
1157,Jacob Kilburn,8,4,0,175.3,145,72,1,31,2.56,33,6.78,35,0.51,5,20,0.5
1158,Dong Hyun Kim,22,4,1,188.0,170,76,2,44,2.12,49,1.89,58,2.93,43,71,0.6
1159,Ji Yeon Kim,9,7,2,170.2,125,72,1,36,5.37,36,5.41,56,0.00,0,50,0.1
1160,MinWoo Kim,10,2,0,172.7,135,72,1,33,0.00,0,0.00,0,0.00,0,0,0.0
1161,HanSeul Kim,13,6,0,185.4,170,73,2,36,5.79,42,5.68,52,0.00,0,50,1.7
1162,KyeungPyo Kim,11,4,0,175.3,155,71,1,34,6.77,46,6.32,63,3.87,40,100,0.0
1163,Sangwook Kim,13,4,0,182.9,155,71,1,32,5.11,55,5.82,44,1.77,22,72,1.2
